query_form,complexity_score,nary_count,has_negation,has_annotation,op_FILTER,op_FILTER_NOT_EXISTS,op_OPTIONAL,op_UNION,op_GROUP_BY,op_ORDER_BY,op_LIMIT,op_DISTINCT,op_HAVING,op_BIND,op_VALUES,op_SUBQUERY,op_REGEX,op_STRSTARTS,op_COUNT,op_AGG_OTHER,operator_count,operator_diversity,join_count,nesting_depth,compositional_score,entity_count,class_count,relation_count,literal_count,namespace_count,ttr,vocab_tokens,line_count,token_count,char_count,Domain
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.4407,59,31,203,2353,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.5405,37,30,159,2113,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5088,57,30,196,2287,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5581,43,30,168,1999,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5254,59,29,191,2296,LegalQA
SELECT,10.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,2,14.0,6,7,2,13,8,0.4478,67,32,260,2644,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5349,43,29,169,2131,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5676,37,30,160,2068,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,16,7,0.4928,69,28,195,2381,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,7,0.4865,37,29,165,2120,LegalQA
SELECT,10.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,5,2,15.5,5,6,2,13,8,0.4925,67,32,238,2628,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5091,55,30,196,2323,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5333,45,29,169,2163,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.5319,47,30,174,2226,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.4167,48,30,172,2249,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.4648,71,31,233,2669,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5122,41,30,169,2098,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5676,37,29,150,2011,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4706,51,29,180,2096,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.6061,33,29,148,2001,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,14,7,0.549,51,31,206,2456,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.6129,31,29,139,1968,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,12,8,0.551,49,28,173,2052,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,16,8,0.5143,35,29,142,1908,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5102,49,29,180,2110,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5135,37,30,164,2036,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4915,59,29,200,2236,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,5,3,2,13,8,0.5556,45,30,182,2197,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,14,8,0.5333,45,32,190,2293,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4915,59,29,206,2274,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,7,0.4898,49,27,167,2084,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,15,8,0.5098,51,33,212,2472,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5581,43,29,164,2078,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5676,37,31,188,2195,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5385,39,29,169,2070,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.4918,61,29,203,2179,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.4884,43,30,181,2183,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,13,8,0.5641,39,31,166,2159,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5758,33,31,164,2116,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,16,7,0.4902,51,29,190,2352,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9.0,3,1,2,13,8,0.5122,41,29,169,2070,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5116,43,31,183,2251,LegalQA
SELECT,20.5,0,1,1,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,8,4,6,2,19.0,9,8,8,14,8,0.5102,49,39,270,2917,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5405,37,29,152,2035,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,7,0.4634,41,29,167,2173,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5319,47,30,178,2198,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.561,41,29,158,2088,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.3731,67,30,221,2515,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.4118,51,29,178,2168,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,7,0.4737,57,29,194,2340,LegalQA
SELECT,19.0,0,1,1,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,7,4,3,2,14.5,3,4,5,13,8,0.5254,59,37,258,2766,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.6061,33,30,153,2057,LegalQA
SELECT,13.0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,6,3,4,2,14.0,8,5,4,13,8,0.5273,55,34,220,2567,LegalQA
SELECT,19.0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,7,3,4,2,14.0,6,7,2,13,8,0.4384,73,32,266,2716,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5349,43,29,170,2175,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,7,0.4865,37,29,156,2179,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5128,39,30,172,2115,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4906,53,29,184,2294,LegalQA
SELECT,10.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,2,12.5,6,4,2,13,8,0.5283,53,32,243,2450,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4179,67,29,206,2308,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.6207,29,30,133,1961,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5429,35,29,142,1946,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.4918,61,31,229,2435,LegalQA
SELECT,10.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,2,14.0,5,4,2,13,8,0.5455,33,32,172,2184,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,14,8,0.4921,63,31,211,2411,LegalQA
SELECT,17.5,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,7,3,7,2,18.5,9,9,7,14,8,0.4828,58,38,286,2908,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5273,55,31,204,2428,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4889,45,29,169,2092,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5556,45,31,182,2218,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5581,43,31,185,2196,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.561,41,29,163,2101,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,14,8,0.5273,55,31,217,2427,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9.0,3,1,2,13,8,0.5094,53,29,190,2255,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.4894,47,31,186,2280,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.4255,47,30,183,2269,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5946,37,29,164,2114,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.5283,53,30,198,2301,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4902,51,29,197,2201,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.5455,44,30,185,2320,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4884,43,29,162,2083,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.6098,41,29,157,2061,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5294,51,29,183,2273,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,8,0.463,54,30,181,2365,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.6129,31,29,146,1970,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,14,8,0.5333,45,31,193,2294,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,7,0.551,49,29,178,2140,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,7,0.5405,37,28,154,2058,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5676,37,29,144,2004,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.561,41,31,185,2257,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5556,45,31,194,2312,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,5,2,13.5,8,6,3,13,8,0.5532,47,31,231,2549,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.5581,43,30,180,2159,LegalQA
SELECT,11.5,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,4,3,15.0,5,1,3,12,8,0.551,49,30,176,2259,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.5088,57,30,193,2328,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5349,43,31,176,2224,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,12,8,0.5758,33,28,129,1852,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,7,0.5556,45,29,176,2181,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5111,45,29,168,2086,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5094,53,30,200,2283,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.6207,29,29,134,1885,LegalQA
CONSTRUCT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4182,55,29,180,2179,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5758,33,30,157,2011,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,4,1,2,13,8,0.561,41,29,168,2088,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.561,41,31,188,2251,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5094,53,30,190,2249,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4328,67,29,218,2387,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,7,0.4865,37,28,164,2115,LegalQA
SELECT,10.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,2,14.0,5,8,2,13,8,0.5333,45,32,204,2490,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5111,45,31,176,2208,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5333,45,29,168,2088,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5,50,29,167,2219,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4872,39,29,155,1956,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,3,1,3,13,8,0.5098,51,30,187,2228,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.68,25,31,143,2002,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,16,8,0.5128,39,29,155,2036,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5385,39,31,166,2088,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5676,37,30,163,2119,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.5778,45,30,184,2196,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.4769,65,31,219,2454,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5333,45,29,164,2101,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5532,47,30,183,2179,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.5854,41,31,179,2161,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5745,47,31,203,2385,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5472,53,29,182,2204,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9.0,3,1,2,13,8,0.5439,57,29,190,2279,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,4,1,4,13,8,0.5758,33,31,170,2136,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.6207,29,29,130,1926,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,7,0.4634,41,29,161,2137,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,14,8,0.4737,57,30,187,2294,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.3704,81,30,242,2593,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5116,43,29,164,2065,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,3,1,3,13,8,0.5714,35,30,165,2093,LegalQA
SELECT,11.5,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,5,3,6,2,17.0,10,13,3,13,8,0.4396,91,33,321,3142,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5686,51,31,225,2419,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,12,8,0.5556,45,29,172,2082,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.5581,43,30,174,2204,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.561,41,29,157,2027,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.6061,33,29,143,1909,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,10.5,4,1,3,13,8,0.5106,47,30,175,2233,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5,50,29,184,2159,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5676,37,29,155,2003,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.4906,53,29,185,2198,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5676,37,30,171,2023,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,14,8,0.5122,41,30,174,2111,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,14,8,0.5091,55,31,213,2396,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,13,8,0.459,61,31,206,2361,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,2,13.5,5,1,4,15,8,0.549,51,33,221,2421,LegalQA
SELECT,16.0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,6,3,5,2,15.5,5,10,4,13,8,0.4286,77,36,284,2822,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.561,41,29,164,2054,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,15,8,0.561,41,28,149,1922,LegalQA
SELECT,8.5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,12.0,4,1,3,13,8,0.4898,49,30,179,2194,LegalQA
SELECT,10.0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,4,2,12.0,5,1,4,12,7,0.561,41,29,167,2177,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,2,1,2,13,8,0.5111,45,29,171,2078,LegalQA
SELECT,7.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,10.5,3,1,2,13,8,0.5366,41,29,158,2047,LegalQA
